strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
DH039	779565	Ott_2021	Yale	1988-XX-XX	Taiwan	1	1_I	0	0	0	0	1988	4	3	4
KF672761.1	36034/BR/RJ/1988	Nogueira_2013	NCBI	1988-XX-XX	Brazil	1	1_V	0	0	0	0	1988	1	1	1
MW946038.1	00522/88	Katzelnick_2021	NCBI	1988-XX-XX	Thailand	1	1_I	0	0	0	0	1988	4	4	4
AB074761.1	A88	Ishak_2001	NCBI	1988-XX-XX	Indonesia	1	1_IV	0	0	0	0	1988	3	3	3
DH032r	765101	Ott_2021	Yale	1987-XX-XX	Taiwan	1	1_I	0	0	0	0	1987	6	6	6
DH034	765104	Ott_2021	Yale	1987-XX-XX	Taiwan	1	1_I	0	0	0	0	1987	6	6	6
DH035	766602	Ott_2021	Yale	1987-XX-XX	Taiwan	1	1_I	0	0	0	0	1987	6	6	6
DH036	766603	Ott_2021	Yale	1987-XX-XX	Taiwan	1	1_I	0	0	0	0	1987	6	6	6
DH037	766605	Ott_2021	Yale	1987-XX-XX	Taiwan	1	1_I	0	0	0	0	1987	6	6	6
JN638341.1	D87-116	Lambrechts_2011	NCBI	1987-XX-XX	Thailand	1	1_I	0	0	0	0	1987	3	3	3
DH008	H_28973	Ott_2021	Yale	1986-XX-XX	Brazil	1	1_V	0	0	0	0	1986	2	2	2
DH009	BeH_455823	Ott_2021	Yale	1986-XX-XX	Brazil	1	1_V	0	0	0	0	1986	2	2	2
DH024	JKT_86-5219	Ott_2021	Yale	1986-XX-XX	Indonesia	1	1_IV	0	0	0	0	1986	3	3	3
JN638336.1	KD86-035	Lambrechts_2011	NCBI	1986-XX-XX	Thailand	1	1_I	0	0	0	0	1986	1	1	1
DH021	DakArA_15120	Ott_2021	Yale	1985-XX-XX	India	1	1_unassigned	0	0	0	0	1985	1	1	1
DH025	85-579	Ott_2021	Yale	1985-XX-XX	Indonesia	1	1_IV	0	0	0	0	1985	6	6	6
DH026	85-464	Ott_2021	Yale	1985-XX-XX	Indonesia	1	1_IV	0	0	0	0	1985	6	6	6
DH027	JKT_85-1416	Ott_2021	Yale	1985-XX-XX	Indonesia	1	1_IV	0	0	0	0	1985	6	6	6
GQ868601.1	DENV-1/VG/BID-V2937/1985	Henn_2009	NCBI	1985-XX-XX	British-Virgin-Islands	1	1_V	0	0	0	0	1985	1	1	1
DH066r	JKT_24-319	Ott_2021	Yale	1984-XX-XX	Indonesia	1	1_IV	0	0	0	0	1984	6	6	6
OK605753.1	DENV1-1_AUS_H_T1_9	Tamura_2022	NCBI	1983-XX-XX	Australia	1	1_IV	0	0	0	0	1983	2	2	2
DH005_AMPL	AUSH_CS_1	Ott_2022	Yale	1983-XX-XX	Australia	1	1_IV	0	0	0	0	1983	2	2	2
MW946010.1	00493/83	Katzelnick_2021	NCBI	1983-XX-XX	Thailand	1	1_III_related	0	0	0	0	1983	2	2	2
AY732481.1	ThD1_0081_82	Zhang_2005	NCBI	1982-XX-XX	Thailand	1	1_I	0	0	0	0	1982	2	2	2
DH019	826891	Ott_2021	Yale	1982-XX-XX	India	1	1_III_related	0	0	0	0	1982	2	2	2
MW946120.1	00437/82	Katzelnick_2021	NCBI	1982-XX-XX	Thailand	1	1_I	0	0	0	0	1982	2	2	2
JQ922545.1	DENV-1/IND/826883/1982	Jayashri_2013	NCBI	1982-XX-XX	India	1	1_III_related	0	0	0	0	1982	2	2	2
AY732483.1	ThD1_0008_81	Zhang_2005	NCBI	1981-XX-XX	Thailand	1	1_I	0	0	0	0	1981	1	1	1
AY732474.1	ThD1_0673_80	Zhang_2005	NCBI	1980-XX-XX	Thailand	1	1_III_related	0	0	0	0	1980	6	6	6
AY732476.1	ThD1_0442_80	Zhang_2005	NCBI	1980-XX-XX	Thailand	1	1_III_related	0	0	0	0	1980	6	6	6
AF350498.1	GZ/80	Li_2001	NCBI	1980-XX-XX	China	1	1_I	0	0	0	0	1980	2	2	2
MW946030.1	03228/80	Katzelnick_2021	NCBI	1980-XX-XX	Thailand	1	1_III_related	0	0	0	0	1980	6	6	6
MW946079.1	01738/80	Katzelnick_2021	NCBI	1980-XX-XX	Thailand	1	1_III_related	0	0	0	0	1980	6	6	6
MW946138.1	00633/80	Katzelnick_2021	NCBI	1980-XX-XX	Thailand	1	1_III_related	0	0	0	0	1980	6	6	6
AY722801.1	D1.Myanmar.40568/76	Thu_2005	NCBI	1976-XX-XX	Myanmar	1	1_III	0	0	0	0	1976	4	4	4
OK469344.1	Dengue_1_S-30150_Fiji_1975	Stica_2022	NCBI	1975-XX-XX	Fiji	1	1_IV	0	0	0	0	1975	1	1	1
U88535.1	West_Pac_74	Puri_1997	NCBI	1974-XX-XX	Nauru	1	1_IV	0	0	0	0	1974	2	2	2
MW945952.1	RDENV1-WP-1A	Katzelnick_2021	NCBI	1974-XX-XX	Nauru	1	1_IV	0	0	0	0	1974	2	2	2
EF457905.1	P72-1244	Vasilakis_2007	NCBI	1972-XX-XX	Malaysia	1	1_unassigned	0	0	0	0	1972	1	1	1
AY713473.1	D1.Myanmar.40553/71	Thu_2005	NCBI	1971-XX-XX	Myanmar	1	1_III	0	0	0	0	1971	1	1	1
JQ922546.1	DENV-1/IND/715393/1971	Jayashri_2013	NCBI	1971-XX-XX	India	1	1_III_related	0	0	0	0	1971	2	2	2
DH022	NG_2921_(703311)	Ott_2021	Yale	1970-XX-XX	India	1	1_III_related	0	0	0	0	1970	2	2	2
DH121	16572	Ott_2021	Yale	1964-XX-XX	Philippines	1	1_I	0	0	0	0	1964	3	3	3
MW945844.1	16007	Katzelnick_2021	NCBI	1964-XX-XX	Thailand	1	1_II	0	0	0	0	1964	5	5	5
AF180817.1	16007	Huang_2000	NCBI	1964-XX-XX	Thailand	1	1_II	0	0	0	0	1964	5	5	5
DH020r	633760	Ott_2021	Yale	1963-XX-XX	India	1	1_V	0	0	0	0	1963	3	3	3
DH040	2543-63	Ott_2021	Yale	1963-XX-XX	Thailand	1	1_II	0	0	0	0	1963	1	1	1
JQ922544.1	DENV-1/IND/631288/1963	Jayashri_2013	NCBI	1963-XX-XX	India	1	1_V	0	0	0	0	1963	3	3	3
JQ922547.1	DENV-1/THAI/606147/1960	Jayashri_2013	NCBI	1960-XX-XX	Thailand	1	1_II	0	0	0	0	1960	1	1	1
KF289073.1	P23086	Dash_2015	NCBI	1956-XX-XX	India	1	1_unassigned	0	0	0	0	1956	1	1	1
EU848545.1	US/Hawaii/1944	Hibberd_2008	NCBI	1944-XX-XX	Hawaii(USA)	1	1_I_related	0	0	0	0	1944	5	5	5
KM204119.1	Hawaii	Anez_2014	NCBI	1944-XX-XX	Hawaii(USA)	1	1_I_related	0	0	0	0	1944	5	5	5
DH047	Hawaii	Ott_2021	Yale	1944-02-XX	Hawaii(USA)	1	1_I_related	0	0	0	0	1944	5	5	5
DH048	Hawaii	Ott_2021	Yale	1944-02-XX	Hawaii(USA)	1	1_I_related	0	0	0	0	1944	5	5	5
DH049	Hawaii	Ott_2021	Yale	1944-02-XX	Hawaii(USA)	1	1_I	0	0	0	0	1944	5	5	5
AB074760.1	Mochizuki	Ishak_2001	NCBI	1943-XX-XX	Japan	1	1_I_related	0	0	0	0	1943	1	1	1
US/DB325/2022	230689	FL-DPH	CDC	2022-08-15	Guatemala	1	1_V	0	0	0	1	2022	1	1	1
OM654347.1	AFI025	Rojas-Gallardo_2022	NCBI	2021-01-25	Colombia	1	1_V	0	0	0	1	2021	6	6	6
OM654348.1	AFI059	Rojas-Gallardo_2022	NCBI	2021-01-25	Colombia	1	1_V	0	0	0	1	2021	6	6	6
MZ945530.1	US/DB274/2020	Santiago_2021	NCBI	2020-11-18	Texas(USA)	1	1_V	0	0	0	1	2020	6	6	6
MW295817.1	20XN35991_D1	Jiang_2020	NCBI	2020-07-12	China	1	1_III_related	0	0	0	1	2020	6	6	6
MT929160.1	Vero	Vazquez-Pichardo_2020	NCBI	2019-10-07	Mexico	1	1_V	0	0	0	1	2019	7	7	7
MT899083.1	3818/DENV1	Vazquez-Pichardo_2020	NCBI	2019-09-29	Mexico	1	1_V	0	0	0	1	2019	7	7	7
MW243062.1	2019/SN/CNR52748	Fourie_2020	NCBI	2019-09-18	Senegal	1	1_III_related	0	0	0	1	2019	2	2	2
MW243053.1	2019/CI/CNR51782	Fourie_2020	NCBI	2019-07-13	Ivory-Coast	1	1_III_related	0	0	0	1	2019	3	3	3
MW243052.1	2019/CI/CNR51766	Fourie_2020	NCBI	2019-06-16	Ivory-Coast	1	1_III_related	0	0	0	1	2019	3	3	3
MZ284953.1	dev1	Saranya_2021	NCBI	2019-05-25	India	1	1_IV	0	0	0	1	2019	8	5	8
MZ285732.1	dev1	Abirami_2021	NCBI	2019-05-25	India	1	1_IV	0	0	0	1	2019	8	5	8
MW243051.1	2019/CI/CNR50802	Fourie_2020	NCBI	2019-03-30	Ivory-Coast	1	1_III_related	0	0	0	1	2019	3	3	3
MN600714.1	2019/BJ/9943	Fourie_2019	NCBI	2019-02-28	Benin	1	1_III_related	0	0	0	1	2019	1	1	1
MT929578.1	OPAS167	Adelino_2021	NCBI	2017-05-09	Brazil	1	1_V	0	0	0	1	2017	6	6	6
MT929579.1	OPAS168	Adelino_2021	NCBI	2017-05-08	Brazil	1	1_V	0	0	0	1	2017	6	6	6
MT929580.1	OPAS169	Adelino_2021	NCBI	2017-05-08	Brazil	1	1_V	0	0	0	1	2017	6	6	6
MT929577.1	OPAS165	Adelino_2021	NCBI	2017-03-21	Brazil	1	1_V	0	0	0	1	2017	6	6	6
MW315181.1	New_Caledonia-2016-AVS-NC-047.1	Inizan_2021	NCBI	2016-09-21	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW265666.1	a0831548/KHM2016	O'Connor_2021	NCBI	2016-08-22	Cambodia	1	1_I	0	0	0	1	2016	4	4	4
MW265665.1	a0808712/KHM2016	O'Connor_2021	NCBI	2016-08-07	Cambodia	1	1_I	0	0	0	1	2016	4	4	4
MW315180.1	New_Caledonia-2016-AVS-NC-041	Inizan_2021	NCBI	2016-07-12	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW243006.1	2016/CG/CNR38640	Fourie_2020	NCBI	2016-06-19	Republic-of-the-Congo	1	1_unassigned	0	0	0	1	2016	1	1	1
MW315179.1	New_Caledonia-2016-AVS-NC-037.1	Inizan_2021	NCBI	2016-06-06	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW315178.1	New_Caledonia-2016-116145055	Inizan_2021	NCBI	2016-05-23	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW265711.1	NC-2016-05-09/130404	O'Connor_2021	NCBI	2016-05-09	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW265710.1	NC-2016-04-27/118317	O'Connor_2021	NCBI	2016-04-27	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
KY829115.1	H.sapiens-wt/BLM/2016/MA-WGS16-006-SER	Metsky_2017	NCBI	2016-04-27	Saint-Barthelemy	1	1_V	0	0	0	1	2016	1	1	1
MW315177.1	New_Caledonia-2016-116110359	Inizan_2021	NCBI	2016-04-18	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW265709.1	NC-2016-04-11/102233	O'Connor_2021	NCBI	2016-04-11	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MW265664.1	a0606515/KHM2016	O'Connor_2021	NCBI	2016-04-06	Cambodia	1	1_I	0	0	0	1	2016	4	4	4
MW315176.1	New_Caledonia-2016-116075276	Inizan_2021	NCBI	2016-03-14	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MT929550.1	OPAS92	Adelino_2021	NCBI	2016-03-14	Brazil	1	1_V	0	0	0	1	2016	9	9	9
MT929584.1	OPAS175	Adelino_2021	NCBI	2016-02-20	Brazil	1	1_V	0	0	0	1	2016	9	9	9
MT929549.1	OPAS90	Adelino_2021	NCBI	2016-02-13	Brazil	1	1_V	0	0	0	1	2016	9	9	9
MW265667.1	a0908533/KHM2016	O'Connor_2021	NCBI	2016-02-09	Cambodia	1	1_I	0	0	0	1	2016	4	4	4
MW315175.1	New_Caledonia-2016-116032391-174	Inizan_2021	NCBI	2016-02-01	New-Caledonia	1	1_I	0	0	0	1	2016	10	10	10
MT929528.1	GO03	Adelino_2021	NCBI	2015-11-06	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW243063.1	2015/MR/CNR30078	Fourie_2020	NCBI	2015-10-22	Mauritania	1	1_III_related	0	0	0	1	2015	1	1	1
MW265679.1	Z1007601/KHM2015	O'Connor_2021	NCBI	2015-10-06	Cambodia	1	1_I	0	0	0	1	2015	3	3	3
MW265678.1	Z0928671/KHM2015	O'Connor_2021	NCBI	2015-09-28	Cambodia	1	1_I	0	0	0	1	2015	3	3	3
MW377906.1	DENV-1/AP/BR/514A	Ribeiro_2020	NCBI	2015-07-10	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW377904.1	DENV-1/AP/BR/494	Ribeiro_2020	NCBI	2015-06-19	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW265677.1	Z0623321/KHM2015	O'Connor_2021	NCBI	2015-06-19	Cambodia	1	1_I	0	0	0	1	2015	3	3	3
MW377909.1	DENV-1/AP/BR/612	Ribeiro_2020	NCBI	2015-02-27	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW377908.1	DENV-1/AP/BR/553	Ribeiro_2020	NCBI	2015-02-25	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW377901.1	DENV-1/AP/BR/338	Ribeiro_2020	NCBI	2015-02-23	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW377907.1	DENV-1/AP/BR/542	Ribeiro_2020	NCBI	2015-02-23	Brazil	1	1_V	0	0	0	1	2015	8	8	8
MW377899.1	DENV-1/AP/BR/233	Ribeiro_2020	NCBI	2014-12-10	Brazil	1	1_V	0	0	0	1	2014	6	6	6
MW265676.1	Y1205303/KHM2014	O'Connor_2021	NCBI	2014-11-25	Cambodia	1	1_I	0	0	0	1	2014	4	4	4
MW377900.1	DENV-1/AP/BR/236	Ribeiro_2020	NCBI	2014-10-24	Brazil	1	1_V	0	0	0	1	2014	6	6	6
MW377903.1	DENV-1/AP/BR/464	Ribeiro_2020	NCBI	2014-09-14	Brazil	1	1_V	0	0	0	1	2014	6	6	6
MW265675.1	Y0819302/KHM2014	O'Connor_2021	NCBI	2014-08-07	Cambodia	1	1_I	0	0	0	1	2014	4	4	4
MF004384.1	Toulon_CNR_25329/2014	Baronti_2018	NCBI	2014-08-07	France	1	1_V	0	0	0	1	2014	3	3	3
MW377902.1	DENV-1/AP/BR/460	Ribeiro_2020	NCBI	2014-07-07	Brazil	1	1_V	0	0	0	1	2014	6	6	6
MW265674.1	Y0702306/KHM2014	O'Connor_2021	NCBI	2014-06-25	Cambodia	1	1_I	0	0	0	1	2014	4	4	4
MW265673.1	Y0528303/KHM2014	O'Connor_2021	NCBI	2014-05-22	Cambodia	1	1_I	0	0	0	1	2014	4	4	4
KP188568.1	BR/SJRP/2271/2014	Vedovello_2016	NCBI	2014-02-10	Brazil	1	1_V	0	0	0	1	2014	6	6	6
MW265699.1	NC-2013-08-22/234079	O'Connor_2021	NCBI	2013-08-22	New-Caledonia	1	1_I	0	0	0	1	2013	7	6	7
KY926848.1	PF13/190813-45	Lequime_2018	NCBI	2013-08-19	French-Polynesia	1	1_I	0	0	0	1	2013	1	1	1
KX595191.1	Hue265/2013	Bui_2017	NCBI	2013-07-13	Vietnam	1	1_I	0	0	0	1	2013	1	1	1
MN621140.1	2013/NC/0566	Baronti_2019	NCBI	2013-05-10	New-Caledonia	1	1_I	0	0	0	1	2013	7	6	7
MW315172.1	New_Caledonia-2013-113011343-565	Inizan_2021	NCBI	2013-04-21	New-Caledonia	1	1_I	0	0	0	1	2013	7	6	7
MW265697.1	NC-2013-03-13/072273	O'Connor_2021	NCBI	2013-03-13	New-Caledonia	1	1_I	0	0	0	1	2013	7	6	7
MW265698.1	NC-2013-03-13/072283	O'Connor_2021	NCBI	2013-03-13	New-Caledonia	1	1_I	0	0	0	1	2013	7	6	7
MW265696.1	NC-2013-03-12/071697	O'Connor_2021	NCBI	2013-03-12	New-Caledonia	1	1_I	0	0	0	1	2013	7	6	7
MW265672.1	X0129312/KHM2013	O'Connor_2021	NCBI	2013-01-28	Cambodia	1	1_I	0	0	0	1	2013	1	1	1
MW265695.1	NC-2012-10-25/298186	O'Connor_2021	NCBI	2012-10-25	New-Caledonia	1	1_I	0	0	0	1	2012	9	9	9
MW265694.1	NC-2012-05-16/137269	O'Connor_2021	NCBI	2012-05-16	New-Caledonia	1	1_I	0	0	0	1	2012	9	9	9
MW265671.1	W0502384/KHM2012	O'Connor_2021	NCBI	2012-04-29	Cambodia	1	1_I	0	0	0	1	2012	2	2	2
MW265693.1	NC-2012-04-28/118327	O'Connor_2021	NCBI	2012-04-28	New-Caledonia	1	1_IV	0	0	0	1	2012	9	9	9
MW265692.1	NC-2012-04-26/116346	O'Connor_2021	NCBI	2012-04-26	New-Caledonia	1	1_I	0	0	0	1	2012	9	9	9
KJ933413.1	Su1	Wang_2014	NCBI	2012-04-24	China	1	1_IV	0	0	0	1	2012	7	2	7
MW265691.1	NC-2012-04-24/114321	O'Connor_2021	NCBI	2012-04-24	New-Caledonia	1	1_IV	0	0	0	1	2012	9	9	9
MW265690.1	NC-2012-03-27/086286	O'Connor_2021	NCBI	2012-03-27	New-Caledonia	1	1_I	0	0	0	1	2012	9	9	9
MW265689.1	NC-2012-03-13/072394	O'Connor_2021	NCBI	2012-03-13	New-Caledonia	1	1_I	0	0	0	1	2012	9	9	9
MW265687.1	NC-2012-02-17/048241	O'Connor_2021	NCBI	2012-02-17	New-Caledonia	1	1_I	0	0	0	1	2012	9	9	9
MW265688.1	NC-2012-02-17/048306	O'Connor_2021	NCBI	2012-02-17	New-Caledonia	1	1_IV	0	0	0	1	2012	9	9	9
MW265670.1	W0121303/KHM2012	O'Connor_2021	NCBI	2012-01-19	Cambodia	1	1_I	0	0	0	1	2012	2	2	2
KC759167.1	DF1203	Zhang_2013	NCBI	2012-01-09	China	1	1_I	0	0	0	1	2012	7	2	7
KJ649286.1	DENV-1-Jeddah	Azhar_2014	NCBI	2011-12-31	Saudi-Arabia	1	1_I	0	0	0	1	2011	1	1	1
KY849704.1	LNT2313	Castonguay-Vanier_2018	NCBI	2011-07-02	Laos	1	1_I	0	0	0	1	2011	1	1	1
MW265668.1	V0525321/KHM2011	O'Connor_2021	NCBI	2011-05-23	Cambodia	1	1_I	0	0	0	1	2011	4	2	4
MW265669.1	V0604315/KHM2011	O'Connor_2021	NCBI	2011-02-06	Cambodia	1	1_I	0	0	0	1	2011	4	2	4
KC692517.1	HNRG37945	Tittarelli_2014	NCBI	2010-12-29	Argentina	1	1_V	0	0	0	1	2010	7	7	7
MH450306.1	DENVEN-CC0032	Lizarazo_2018	NCBI	2010-09-07	Venezuela	1	1_V	0	0	0	1	2010	6	5	6
MH450304.1	DENVEN-CC0013	Lizarazo_2018	NCBI	2010-08-30	Venezuela	1	1_V	0	0	0	1	2010	6	5	6
MW265686.1	NC-2010-08-08/215145	O'Connor_2021	NCBI	2010-08-08	New-Caledonia	1	1_IV	0	0	0	1	2010	2	2	2
JQ915080.1	NC10/080810-1138	Aubry_2013	NCBI	2010-08-08	New-Caledonia	1	1_IV	0	0	0	1	2010	2	2	2
KC692516.1	HNRG28425	Tittarelli_2014	NCBI	2010-05-18	Argentina	1	1_V	0	0	0	1	2010	7	7	7
KC692515.1	HNRG28226	Tittarelli_2014	NCBI	2010-05-14	Argentina	1	1_V	0	0	0	1	2010	7	7	7
KC692514.1	HNRG27486	Tittarelli_2014	NCBI	2010-05-03	Argentina	1	1_V	0	0	0	1	2010	7	7	7
KC692513.1	HNRG27213	Tittarelli_2014	NCBI	2010-04-26	Argentina	1	1_V	0	0	0	1	2010	7	7	7
KC692512.1	HNRG25001	Tittarelli_2014	NCBI	2010-02-17	Argentina	1	1_V	0	0	0	1	2010	7	7	7
KC692511.1	HNRG24827	Tittarelli_2014	NCBI	2010-02-10	Argentina	1	1_V	0	0	0	1	2010	7	7	7
JQ915076.1	PF09/090609-76	Aubry_2013	NCBI	2009-06-09	French-Polynesia	1	1_IV	0	0	0	1	2009	5	5	5
MW265685.1	NC-2009-05-30/150114	O'Connor_2021	NCBI	2009-05-30	New-Caledonia	1	1_IV	0	0	0	1	2009	9	9	9
JQ915079.1	NC09/300509-13639	Aubry_2013	NCBI	2009-05-30	New-Caledonia	1	1_IV	0	0	0	1	2009	9	9	9
JN903581.1	D1/IN/RGCB592/2009	Anoop_2012	NCBI	2009-04-06	India	1	1_III_related	0	0	0	1	2009	10	3	10
JN903580.1	D1/IN/RGCB585/2009	Anoop_2012	NCBI	2009-04-05	India	1	1_III_related	0	0	0	1	2009	10	3	10
JQ915075.1	PF09/060209-120	Aubry_2013	NCBI	2009-02-06	French-Polynesia	1	1_IV	0	0	0	1	2009	5	5	5
MW265684.1	NC-2009-01-08/008253	O'Connor_2021	NCBI	2009-01-08	New-Caledonia	1	1_IV	0	0	0	1	2009	9	9	9
MW265683.1	NC-2009-01-06/006272	O'Connor_2021	NCBI	2009-01-06	New-Caledonia	1	1_IV	0	0	0	1	2009	9	9	9
MW265682.1	NC-2009-01-05/005219	O'Connor_2021	NCBI	2009-01-05	New-Caledonia	1	1_IV	0	0	0	1	2009	9	9	9
KC172835.1	UI13412_Laos_2008	Dubot-Peres_2013	NCBI	2008-12-24	Laos	1	1_I	0	0	0	1	2008	10	10	10
KC172829.1	XB998_Laos_2008	Dubot-Peres_2013	NCBI	2008-12-15	Laos	1	1_I	0	0	0	1	2008	10	10	10
JN903579.1	D1/IN/RGCB419/2008	Anoop_2012	NCBI	2008-10-23	India	1	1_III_related	0	0	0	1	2008	2	1	2
KY849706.1	SV86	Castonguay-Vanier_2018	NCBI	2008-10-22	Laos	1	1_I	0	0	0	1	2008	10	10	10
KY849749.1	SV79	Castonguay-Vanier_2018	NCBI	2008-10-15	Laos	1	1_I	0	0	0	1	2008	10	10	10
KC172834.1	SV68_Laos_2008	Dubot-Peres_2013	NCBI	2008-10-06	Laos	1	1_I	0	0	0	1	2008	10	10	10
KY849741.1	SV68	Castonguay-Vanier_2018	NCBI	2008-10-06	Laos	1	1_I	0	0	0	1	2008	10	10	10
JQ915074.1	PF08/180908-01	Aubry_2013	NCBI	2008-09-18	French-Polynesia	1	1_IV	0	0	0	1	2008	4	4	4
KY849705.1	SV32	Castonguay-Vanier_2018	NCBI	2008-09-11	Laos	1	1_I	0	0	0	1	2008	10	10	10
KY849740.1	SV36	Castonguay-Vanier_2018	NCBI	2008-09-10	Laos	1	1_I	0	0	0	1	2008	10	10	10
HE795086.1	2008/00475	Berthet_2014	NCBI	2008-08-05	France	1	1_I	0	0	0	1	2008	1	1	1
JQ915073.1	PF08/070308-138	Aubry_2013	NCBI	2008-03-07	French-Polynesia	1	1_IV	0	0	0	1	2008	4	4	4
KY926849.1	PF08/080108-88	Lequime_2018	NCBI	2008-01-08	French-Polynesia	1	1_IV	0	0	0	1	2008	4	4	4
MG181997.1	PF08-080108-88	Aubry_2019	NCBI	2008-01-08	French-Polynesia	1	1_IV	0	0	0	1	2008	4	4	4
JQ915072.1	PF07/051107-164	Aubry_2013	NCBI	2007-11-05	French-Polynesia	1	1_IV	0	0	0	1	2007	2	2	2
JN903578.1	D1/IN/RGCB294/2007	Anoop_2012	NCBI	2007-07-26	India	1	1_V	0	0	0	1	2007	2	1	2
JQ915071.1	PF07/230407-201	Aubry_2013	NCBI	2007-04-23	French-Polynesia	1	1_IV	0	0	0	1	2007	2	2	2
JN697058.1	DH/S1/05/152	Chem_2012	NCBI	2005-01-12	Malaysia	1	1_I	0	0	0	1	2005	3	3	3
JN697057.1	DH/S1/05/154	Chem_2012	NCBI	2005-01-11	Malaysia	1	1_I	0	0	0	1	2005	3	3	3
JN697056.1	DH/S1/05/04	Chem_2012	NCBI	2005-01-01	Malaysia	1	1_IV	0	0	0	1	2005	3	3	3
JQ915078.1	NC04/030704-1994	Aubry_2013	NCBI	2004-07-03	New-Caledonia	1	1_IV	0	0	0	1	2004	1	1	1
DH148	SL 6-6-04	Ott_2022	Yale	2004-06-06	Sri-Lanka	1	1_III_related	0	0	0	1	2004	4	3	4
DH141	UIS 272	Ott_2022	Yale	2004-02-05	Colombia	1	1_V	0	0	0	1	2004	7	1	7
JQ915077.1	NC02/030602-585	Aubry_2013	NCBI	2002-06-03	New-Caledonia	1	1_IV	0	0	0	1	2002	1	1	1
MZ857227.1	KAJP34_DENV1_Thailand_South.East.Asia_1992-02-12	Alfsnes_2021	NCBI	1992-02-12	Thailand	1	1_I	0	0	0	1	1992	3	1	3
MZ857224.1	KAJP30_DENV1_Thailand_South.East.Asia_1990-05-23	Alfsnes_2021	NCBI	1990-05-23	Thailand	1	1_I	0	0	0	1	1990	5	1	5
DH011	INS_353985	Ott_2021	Yale	1990-02-13	Colombia	1	1_V	0	0	0	1	1990	2	2	2
DH010	INS_353178	Ott_2021	Yale	1990-01-22	Colombia	1	1_V	0	0	0	1	1990	2	2	2
DH018	GML_100063	Ott_2021	Yale	1989-02-14	Guatemala	1	1_V	0	0	0	1	1989	1	1	1
DH033r	776323	Ott_2021	Yale	1988-08-26	Taiwan	1	1_I	0	0	0	1	1988	4	1	4
DH131	PhH_027/88	Ott_2022	Yale	1988-02-22	Philippines	1	1_IV	0	0	0	1	1988	3	1	3
OQ593388.1	17V-05703	Agbodzi_2023	NCBI	2017-06-24	Cameroon	1	1_unassigned	0	0	0	1	2017	5	5	5
OQ593389.1	17V-05661	Agbodzi_2023	NCBI	2017-06-21	Cameroon	1	1_unassigned	0	0	0	1	2017	5	5	5
OQ593390.1	17V-05705	Agbodzi_2023	NCBI	2017-06-25	Cameroon	1	1_unassigned	0	0	0	1	2017	5	5	5
OQ593391.1	LT81	Agbodzi_2023	NCBI	2017-04-11	Cameroon	1	1_unassigned	0	0	0	1	2017	5	5	5
OQ593392.1	LT93	Agbodzi_2023	NCBI	2017-04-13	Cameroon	1	1_unassigned	0	0	0	1	2017	5	5	5
OQ593393.1	18V-03504	Agbodzi_2023	NCBI	2018-06-30	Cameroon	1	1_unassigned	0	0	0	1	2018	1	1	1
OQ426645.1	DEN-P-0095-1	Ashall_2023	NCBI	2016-11-28	Vietnam	1	1_I	0	0	0	1	2016	5	4	5
OQ426646.1	DEN-P-0100-1	Ashall_2023	NCBI	2016-11-29	Vietnam	1	1_I	0	0	0	1	2016	5	4	5
OQ426647.1	DEN-P-0134-1	Ashall_2023	NCBI	2016-12-07	Vietnam	1	1_I	0	0	0	1	2016	5	4	5
OQ426693.1	DEN-P-0131-1	Ashall_2023	NCBI	2016-12-06	Vietnam	1	1_I	0	0	0	1	2016	5	4	5
OQ080031.1	GS2252	Dassanayake_2023	NCBI	2019-07-29	Sri-Lanka	1	1_III_related	0	0	0	1	2019	2	2	2
OQ080034.1	GS2386	Dassanayake_2023	NCBI	2020-08-17	Sri-Lanka	1	1_I	0	0	0	1	2020	4	4	4
OQ080036.1	GS2451	Dassanayake_2023	NCBI	2021-10-29	Sri-Lanka	1	1_III_related	0	0	0	1	2021	4	4	4
OQ080037.1	GS2523	Dassanayake_2023	NCBI	2022-03-15	Sri-Lanka	1	1_III_related	0	0	0	1	2022	5	5	5
OM281569.1	037/SH/2018	Wang_2022	NCBI	2018-12-XX	Cambodia	1	1_I	0	0	0	0	2018	7	2	7
OM281572.1	043/SH/2018	Wang_2022	NCBI	2018-12-XX	Thailand	1	1_I	0	0	0	0	2018	2	1	2
